,id,title,overview,popularity,release_date,vote_average,vote_count,genre_ids,genres,actors,director,log_popularity,popularity_bin,degree
1959,505262,My Hero Academia: Two Heroes,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",34.117,2018-08-03,7.9,996,"[16, 28, 12, 14]","['Animation', 'Action', 'Adventure', 'Fantasy']","['Daiki Yamashita', 'Kenta Miyake', 'Mirai Shida', 'Namase Katsuhisa', 'Nobuhiko Okamoto']",Kenji Nagasaki,3.5586853437059984,Very Low,12
1960,10439,Hocus Pocus,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it is up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.",41.77,1993-07-16,7.0,3003,"[14, 35, 10751]","['Fantasy', 'Comedy', 'Family']","['Bette Midler', 'Sarah Jessica Parker', 'Kathy Najimy', 'Omri Katz', 'Thora Birch']",Kenny Ortega,3.7558369222388177,Very Low,11
1961,5550,RoboCop 3,"The mega corporation Omni Consumer Products is still bent on creating their pet project, Delta City, to replace the rotting city of Detroit. Unfortunately, the inhabitants of the area have no intention of abandoning their homes simply for desires of the company. To this end, OCP have decided to force them to leave by employing a ruthless mercenary army to attack and harass them. An underground resistance begins and in this fight, RoboCop must decide where his loyalties lie.",41.762,1993-01-21,4.8,1269,"[28, 12, 80, 878, 53]","['Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller']","['Robert John Burke', 'Nancy Allen', 'Rip Torn', 'John Castle', 'Jill Hennessy']",Fred Dekker,3.755649857747789,Very Low,13
1962,912520,The Nature of Love,"Sophia is a philosophy professor in Montreal and has lived as a couple with Xavier for 10 years. Sylvain is a carpenter in the Laurentians and must renovate their country house. When Sophia meets Sylvain for the first time, it’s love at first sight. Opposites attract, but can it last?",41.752,2023-09-22,7.3,153,"[10749, 35, 18]","['Romance', 'Comedy', 'Drama']","['Magalie Lépine-Blondeau', 'Pierre-Yves Cardinal', 'Francis-William Rhéaume', 'Monia Chokri', 'Steve Laplante']",Monia Chokri,3.755415977914181,Very Low,11
1963,9602,Coming to America,"An African prince decides it’s time for him to find a princess... and his mission leads him and his most loyal friend to Queens, New York. In disguise as an impoverished immigrant, the pampered prince quickly finds himself a new job, new friends, new digs, new enemies and lots of trouble.",41.735,1988-06-29,6.9,4309,"[35, 10749]","['Comedy', 'Romance']","['Eddie Murphy', 'Arsenio Hall', 'Shari Headley', 'John Amos', 'James Earl Jones']",John Landis,3.7550182566179817,Very Low,10
1964,1586,Secret Window,"Mort Rainey, a writer just emerging from a painful divorce with his ex-wife, is stalked at his remote lake house by a psychotic stranger and would-be scribe who claims Rainey swiped his best story idea. But as Rainey endeavors to prove his innocence, he begins to question his own sanity.",41.717,2004-03-12,6.6,3573,"[9648, 53]","['Mystery', 'Thriller']","['Johnny Depp', 'John Turturro', 'Maria Bello', 'Timothy Hutton', 'Charles S. Dutton']",David Koepp,3.7545969674669673,Very Low,10
1965,416148,Rocco,"Rocco Siffredi is to pornography what Mike Tyson is to boxing or Mick Jagger is to rock’n’roll: a living legend. His mother wanted him to be a priest; with her blessing he became a hardcore performer, devoting his life to one God only: Desire. Rocco Siffredi reveals all, even if it sometimes means busting his own myth: his true story, beginnings, career, wife and children… and the ultimate revelation that will change his life forever.",41.712,2016-11-30,5.6,168,[99],['Documentary'],"['Rocco Siffredi', 'Kelly Stafford', 'Rosa Caracciolo', 'Gabriele Galetta', 'Mark Spiegler']",Alban Teurlai,3.754479911197885,Very Low,9
1966,245842,The King's Daughter,"King Louis XIV's quest for immortality leads him to capture and steal a mermaid's life force, a move that is further complicated by his illegitimate daughter's discovery of the creature.",41.7,2022-01-21,7.1,677,"[14, 12, 10751]","['Fantasy', 'Adventure', 'Family']","['Pierce Brosnan', 'Kaya Scodelario', 'Benjamin Walker', 'William Hurt', 'Julie Andrews']",Sean McNamara,3.754198920234579,Very Low,11
1967,405775,The Wall,An American sniper and his spotter engage in a deadly cat-and-mouse game with an Iraqi sniper.,41.658,2017-05-12,6.372,951,"[10752, 53, 18]","['War', 'Thriller', 'Drama']","['Aaron Taylor-Johnson', 'John Cena', 'Laith Nakli']",Doug Liman,3.753214829618831,Very Low,9
1968,647245,Reagan,"Told through the voice of former KGB agent Viktor Petrovich, whose life becomes inextricably linked with Ronald Reagan's when Reagan first caught the Soviets’ attention as an actor in Hollywood, Reagan overcomes the odds to become the 40th president of the United States.",41.653,2024-08-29,6.2,30,"[18, 36]","['Drama', 'History']","['Dennis Quaid', 'Penelope Ann Miller', 'Jon Voight', 'Kevin Dillon', 'Olek Krupa']",Sean McNamara,3.753097611440501,Very Low,10
1969,158618,Emanuelle and the Porno Nights of the World N. 2,Emanuelle hosts this peculiar sexploitation Mondo film that looks at several examples of bizarre sexual behavior.,41.646,1978-05-17,5.056,18,"[99, 18, 14]","['Documentary', 'Drama', 'Fantasy']","['Laura Gemser', 'Ajita Wilson', 'Frank Nuyen', 'Anna Valentino', 'Maria Grazia Smaldone']",Bruno Mattei,3.752933482904042,Very Low,11
1970,245698,Pawn Sacrifice,American chess champion Bobby Fischer prepares for a legendary match-up against Russian Boris Spassky.,41.644,2015-09-16,6.751,939,"[53, 18]","['Thriller', 'Drama']","['Tobey Maguire', 'Peter Sarsgaard', 'Liev Schreiber', 'Michael Stuhlbarg', 'Lily Rabe']",Edward Zwick,3.7528865840882286,Very Low,10
1971,17494,Unlawful Entry,"After a break-in at their house, a couple gets help from one of the cops who answered their call. He helps them install a security system, begins dropping by on short notice and unofficial patrol angling to pry into the couple's problems with the wife. The husband begins wondering if they're getting too much help.",41.625,1992-06-26,6.2,294,"[80, 9648, 53]","['Crime', 'Mystery', 'Thriller']","['Kurt Russell', 'Ray Liotta', 'Madeleine Stowe', 'Roger E. Mosley', 'Ken Lerner']",Jonathan Kaplan,3.7524409356036807,Very Low,11
1972,9453,Caligula,"After the death of the paranoid emperor Tiberius, Caligula, his heir, seizes power and plunges the empire into a bloody spiral of madness and depravity.",41.624,1979-08-14,6.0,837,"[18, 36]","['Drama', 'History']","['Malcolm McDowell', 'Teresa Ann Savoy', 'Helen Mirren', ""Peter O'Toole"", 'John Steiner']",Tinto Brass,3.752417474917924,Very Low,10
1973,1217345,Girl Haunts Boy,"Cole, a teen grieving the loss of his dad, forms an unlikely bond with Bea, a ghost. As they navigate life and death, they must break an ancient curse.",41.606,2024-10-09,6.7,16,"[14, 10749, 35]","['Fantasy', 'Romance', 'Comedy']","['Michael Cimino', 'Peyton List', 'Phoebe Holden', 'Andrea Navedo', 'Brandon Micheal Hall']",Emily Ting,3.751995088428011,Very Low,11
1974,725201,The Gray Man,"When a shadowy CIA agent uncovers damning agency secrets, he's hunted across the globe by a sociopathic rogue operative who's put a bounty on his head.",41.565,2022-07-13,6.955,3607,"[28, 53]","['Action', 'Thriller']","['Ryan Gosling', 'Chris Evans', 'Ana de Armas', 'Billy Bob Thornton', 'Jessica Henwick']",Joe Russo,3.75103231933602,Very Low,10
1975,503736,Army of the Dead,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted.",41.564,2021-05-14,6.231,3982,"[28, 80, 27]","['Action', 'Crime', 'Horror']","['Dave Bautista', 'Ella Purnell', 'Omari Hardwick', 'Ana de la Reguera', 'Theo Rossi']",Zack Snyder,3.751008825579485,Very Low,11
1976,406990,What Happened to Monday,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",41.558,2017-08-18,7.16,6009,"[878, 53, 18, 9648, 28]","['Science Fiction', 'Thriller', 'Drama', 'Mystery', 'Action']","['Noomi Rapace', 'Glenn Close', 'Willem Dafoe', 'Marwan Kenzari', 'Christian Rubeck']",Tommy Wirkola,3.750867851448005,Very Low,13
1977,290595,The Huntsman: Winter's War,"As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them.",41.552,2016-04-06,6.3,4775,"[28, 12, 18]","['Action', 'Adventure', 'Drama']","['Chris Hemsworth', 'Charlize Theron', 'Emily Blunt', 'Jessica Chastain', 'Nick Frost']",Cedric Nicolas-Troyan,3.750726857440017,Very Low,11
1978,10189,Pineapple Express,A stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder.,41.489,2008-08-06,6.636,3772,"[28, 35, 80]","['Action', 'Comedy', 'Crime']","['Seth Rogen', 'James Franco', 'Gary Cole', 'Danny McBride', 'Rosie Perez']",David Gordon Green,3.749245218900369,Very Low,11
1979,1391,Y Tu Mamá También,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",41.478,2001-06-08,7.4,1495,"[18, 10749]","['Drama', 'Romance']","['Diego Luna', 'Gael García Bernal', 'Maribel Verdú', 'Daniel Giménez Cacho', 'Diana Bracho']",Alfonso Cuarón,3.748986294846055,Very Low,10
1980,1027535,Slasher,Julio inherits a mask like his father used to kill. A group of young people will arrive at his town and cross his path. Julio must decide whether to continue the family tradition or embrace the love he has just known.,28.439,2023-05-12,6.5,3,"[27, 35]","['Horror', 'Comedy']","['Sergio Alguacil', 'Fabiola Muñoz', 'Mario Gallardo', 'Anna Hastings', 'Rafa Blanes']",Alberto Armas Díaz,3.3823203258924663,Very Low,10
1981,1231574,My Oni Girl,A shy teenage boy's inability to say no is tested when a headstrong girl drags him on a mystical journey amid summer snow to find her missing mom.,30.034,2024-05-24,7.3,62,"[16, 14, 12, 10751]","['Animation', 'Fantasy', 'Adventure', 'Family']","['Kensho Ono', 'Miyu Tomita', 'Shintaro Asanuma', 'Aya Yamane', 'Tomoko Shiota']",Tomotaka Shibayama,3.435083377661292,Very Low,12
1982,194662,Birdman or (The Unexpected Virtue of Ignorance),"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",44.536,2014-10-17,7.466,12749,"[18, 35]","['Drama', 'Comedy']","['Michael Keaton', 'Emma Stone', 'Zach Galifianakis', 'Edward Norton', 'Andrea Riseborough']",Alejandro González Iñárritu,3.818503221907442,Low,10
1983,7220,The Punisher,"When undercover FBI agent Frank Castle's wife and son are slaughtered, he becomes 'the Punisher' -- a ruthless vigilante willing to go to any length to avenge his family.",35.8,2004-04-15,6.4,2795,"[28, 80, 18]","['Action', 'Crime', 'Drama']","['Thomas Jane', 'John Travolta', 'Will Patton', 'Roy Scheider', 'Laura Harring']",Jonathan Hensleigh,3.605497845174886,Very Low,11
1984,533,Wallace & Gromit: The Curse of the Were-Rabbit,"Cheese-loving eccentric Wallace and his cunning canine pal, Gromit, investigate a mystery in Nick Park's animated adventure, in which the lovable inventor and his intrepid pup run a business ridding the town of garden pests. Using only humane methods that turn their home into a halfway house for evicted vermin, the pair stumble upon a mystery involving a voracious vegetarian monster that threatens to ruin the annual veggie-growing contest.",40.794,2005-09-15,7.1,2724,"[12, 16, 35, 10751]","['Adventure', 'Animation', 'Comedy', 'Family']","['Peter Sallis', 'Ralph Fiennes', 'Helena Bonham Carter', 'Peter Kay', 'Nicholas Smith']",Steve Box,3.732752788557906,Very Low,12
1985,166666,3096 Days,A young Austrian girl is kidnapped and held in captivity for eight years. Based on the real-life case of Natascha Kampusch.,56.399,2013-02-21,7.434,883,[18],['Drama'],"['Antonia Campbell-Hughes', 'Thure Lindhardt', 'Trine Dyrholm', 'Amelia Pidgeon', 'Dearbhla Molloy']",Sherry Hormann,4.050026881570975,Moderate,9
1986,10066,House of Wax,A group of unwitting teens are stranded near a strange wax museum and soon must fight to survive and keep from becoming the next exhibit.,38.044,2005-05-05,5.993,2997,"[9648, 27, 53]","['Mystery', 'Horror', 'Thriller']","['Elisha Cuthbert', 'Chad Michael Murray', 'Brian Van Holt', 'Paris Hilton', 'Jared Padalecki']",Jaume Collet-Serra,3.6646892153127184,Very Low,11
1987,602,Independence Day,"Strange phenomena surface around the globe. The skies ignite. Terror races through the world's major cities. As these extraordinary events unfold, it becomes increasingly clear that a force of incredible magnitude has arrived. Its mission: total annihilation over the Fourth of July weekend. The last hope to stop the destruction is an unlikely group of people united by fate and unimaginable circumstances.",56.378,1996-06-25,6.9,9515,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']","['Will Smith', 'Bill Pullman', 'Jeff Goldblum', 'Mary McDonnell', 'Judd Hirsch']",Roland Emmerich,4.049660954595461,Moderate,11
1988,9969,Deck the Halls,"Determined to unseat Steve Finch's reign as the town's holiday season king, Buddy Hall plasters his house with so many decorative lights that it'll be visible from space! When their wives bond, and their kids follow suit, the two men only escalate their rivalry - and their decorating.",40.539,2006-11-22,5.6,657,"[35, 10751]","['Comedy', 'Family']","['Danny DeVito', 'Matthew Broderick', 'Kristin Davis', 'Kristin Chenoweth', 'Alia Shawkat']",John Whitesell,3.726632744975728,Very Low,10
1989,137578,The 9th Circle,A woman is abducted by a sinister stranger on Halloween night for a fate worse than death.,38.067,2008-03-15,5.038,26,[27],['Horror'],"['Mike Giannelli', 'Kayla Lian', 'Anna Maliere', 'Eric Diez', 'John McCarthy']",Damien Leone,3.66527812086161,Very Low,9
1990,218043,Left Behind,A small group of survivors are left behind after millions of people suddenly vanish during the rapture and the world is plunged into chaos and destruction.,31.554,2014-10-03,4.3,1290,"[53, 28, 878]","['Thriller', 'Action', 'Science Fiction']","['Nicolas Cage', 'Chad Michael Murray', 'Lea Thompson', 'Nicky Whelan', 'Martin Klebba']",Vic Armstrong,3.4829002489693064,Very Low,11
